adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,/ziC23LkMYj8gToQQYQGWSGJCLNF.jpg,Wreck-It Ralph Collection,165000000,"Family , Animation , Comedy , Adventure",http://disney.go.com/wreck-it-ralph,82690,tt1772341,en,Wreck-It Ralph,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",117.465,/zWoIgZ7mgmPkaZjG0102BSKFIqQ.jpg,"Walt Disney Pictures , Walt Disney Animation Studios",United States of America,2012-11-01,471222889,101,English,Released,The story of a regular guy just looking for a little wreck-ognition.,Wreck-It Ralph,False,7.319,10927
False,/keEWjA5ykLJo851tIBFdmkxPxxh.jpg,,2000000,"Horror , Mystery",,270303,tt3235888,en,It Follows,"When carefree teenager Jay sleeps with her older boyfriend for the first time, she learns that she is the latest recipient of a fatal curse that is passed from victim to victim via sexual intercourse. Death, Jay learns, will creep inexorably toward her as either a friend or a stranger. Jay's friends don't believe her seemingly paranoid ravings, until they too begin to see the phantom assassins and band together to help her defend herself.",61.631,/iwnQ1JH1wdWrGYkgWySptJ5284A.jpg,"Northern Lights Films , Animal Kingdom , Two Flints",United States of America,2014-09-24,14674076,101,English,Released,"It doesn’t think, it doesn’t feel, it doesn’t give up.",It Follows,False,6.6,5494
False,/iMz5ieKyFSFnjZZEci5oE7A9m2p.jpg,,80000000,"Comedy , Romance",http://www.justgowithit-movie.com,50546,tt1564367,en,Just Go with It,"A plastic surgeon, romancing a much younger schoolteacher, enlists his loyal assistant to pretend to be his soon to be ex-wife, in order to cover up a careless lie. When more lies backfire, the assistant's kids become involved, and everyone heads off for a weekend in Hawaii that will change all their lives.  A remake of Cactus Flower (1969).",98.416,/ez1EDULOCUUCySHOZU6tz97qbtM.jpg,"Columbia Pictures , Happy Madison Productions",United States of America,2011-02-10,214945591,117,English,Released,Sometimes a guy's best wingman... is a wingwoman,Just Go with It,False,6.658,4872
False,/9KuWUHLVYRrfC1Cm8gw89hgx9fA.jpg,,3500000,"Fantasy , Horror",http://archstonedistribution.com/dont-kill-it/,405882,tt3113696,en,Don't Kill It,"Demon hunter, Jebediah Huntley teams up with an FBI agent to battle a supernatural force in the southern state of Mississippi.",38.665,/iQey3UeqU4uQzr82GQJ1pZMwe40.jpg,"Archstone Pictures , Bottom Line Entertainment , Burning Sky Films",United States of America,2016-08-27,0,93,English,Released,,Don't Kill It,False,6.09,177
False,/qi6Edc1OPcyENecGtz8TF0DUr9e.jpg,The Conjuring Collection,39000000,"Horror , Mystery , Thriller",http://www.theconjuringmovie.net,423108,tt7069210,en,The Conjuring: The Devil Made Me Do It,"Paranormal investigators Ed and Lorraine Warren encounter what would become one of the most sensational cases from their files. The fight for the soul of a young boy takes them beyond anything they'd ever seen before, to mark the first time in U.S. history that a murder suspect would claim demonic possession as a defense.",300.882,/xbSuFiJbbBWCkyCCKIMfuDCA4yV.jpg,"New Line Cinema , The Safran Company , Atomic Monster",United States of America,2021-05-25,201000000,111,"English , Português",Released,The demonic case that shocked America.,The Conjuring: The Devil Made Me Do It,False,7.577,4741
False,/chQ7r8gGkzBSSuqcGffUIokEIpd.jpg,Bring It On Collection,28000000,Comedy,https://www.uphe.com/movies/bring-it-on,1588,tt0204946,en,Bring It On,"The Toro cheerleading squad from Rancho Carne High School in San Diego has got spirit, spunk, sass and a killer routine that's sure to land them the national championship trophy for the sixth year in a row. But for newly-elected team captain Torrance, the Toros' road to total cheer glory takes a shady turn when she discovers that their perfectly-choreographed routines were in fact stolen.",28.176,/bnVby0qI0dS7YunbShP7mw68HY3.jpg,"Universal Pictures , Beacon Communications , Buena Vista International",United States of America,2000-08-25,90449929,98,English,Released,May the best moves win.,Bring It On,False,6.224,1454
False,/lFIZev3N95yw63g5y3YmPqdmz76.jpg,,40000000,Drama,,10647,tt0223897,en,Pay It Forward,"Like some other kids, 12-year-old Trevor McKinney believed in the goodness of human nature. Like many other kids, he was determined to change the world for the better. Unlike most other kids, he succeeded.",24.763,/62OIokwaxFwBFWM147ijLJsaVJD.jpg,"Warner Bros. Pictures , Bel Air Entertainment , Tapestry Films",United States of America,2000-10-20,55707411,122,English,Released,"When someone does you a big favor, don't pay it back... Pay It Forward",Pay It Forward,False,7.284,1516
False,/qFPSiVDvhuL7E30r83R2ZxGQjWe.jpg,,20000000,"Science Fiction , Thriller , Mystery , Action , Adventure",https://www.netflix.com/title/80167481,475210,tt5246700,en,How It Ends,A desperate father tries to return home to his pregnant wife after a mysterious apocalyptic event turns everything to chaos.,22.538,/prdFM08mGvVDA6uQxKJh8n8Vek1.jpg,"Paul Schiff Productions , Sierra/Affinity","Canada , United States of America",2018-07-13,0,113,English,Released,No one survives alone,How It Ends,False,5.268,1693
False,/iSbhQqeDnkvFuP7QWwy0qeX0LYy.jpg,,2883848,"Comedy , Music , Romance , Crime",,239,tt0053291,en,Some Like It Hot,"Two musicians witness a mob hit and struggle to find a way out of the city before they are found by the gangsters. Their only opportunity is to join an all-girl band as they leave on a tour. To make their getaway they must first disguise themselves as women, then keep their identities secret and deal with the problems this brings - such as an attractive bandmate and a very determined suitor.",33.246,/hVIKyTK13AvOGv7ICmJjK44DTzp.jpg,"United Artists , The Mirisch Company , Ashton Productions",United States of America,1959-03-19,25000000,122,English,Released,,Some Like It Hot,False,8.128,2854
False,/sAtoMqDVhNDQBc3QJL3RF6hlhGq.jpg,Blade Runner Collection,150000000,"Science Fiction , Drama",http://bladerunnermovie.com/,335984,tt1856101,en,Blade Runner 2049,"Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.",88.542,/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg,"Columbia Pictures , Warner Bros. Pictures , Alcon Entertainment , Scott Free Productions , Thunderbird Entertainment , Torridon Films , 16:14 Entertainment","Canada , Hungary , Mexico , Spain , United Kingdom , United States of America",2017-10-04,259239658,164,"English , suomi , Magyar , 日本語 , Pусский , Somali , Español",Released,The key to the future is finally unearthed.,Blade Runner 2049,False,7.519,11217
False,/eXYbyOx6GFvmpOJl6AS8QxXeIYE.jpg,,100000000,"War , Action , Drama",http://www.dunkirkmovie.com/,374720,tt5013056,en,Dunkirk,"The story of the miraculous evacuation of Allied soldiers from Belgium, Britain, Canada and France, who were cut off and surrounded by the German army from the beaches and harbour of Dunkirk between May 26th and June 4th 1940 during World War II.",44.824,/ebSnODDg9lbsMIaWg2uAbjn7TO5.jpg,"Warner Bros. Pictures , Syncopy","France , Netherlands , United Kingdom , United States of America",2017-07-19,527000000,107,"English , Français , Deutsch",Released,Survival is Victory,Dunkirk,False,7.462,14506
False,/9X7YweCJw3q8Mcf6GadxReFEksM.jpg,The Wolverine Collection,97000000,"Action , Drama , Science Fiction",https://www.20thcenturystudios.com/movies/logan,263115,tt3315342,en,Logan,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",93.045,/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg,"20th Century Fox , The Donners' Company , Genre Films , Hutch Parker Entertainment",United States of America,2017-02-28,619021436,137,"English , Español",Released,His time has come.,Logan,False,7.813,17242
False,/vzu7tNNF5jT6u2AScPwi6qF7T75.jpg,,29000000,"Action , Comedy , Crime , Drama",,399170,tt5439796,en,Logan Lucky,"Trying to reverse a family curse, brothers Jimmy and Clyde Logan set out to execute an elaborate robbery during the legendary Coca-Cola 600 race at the Charlotte Motor Speedway.",27.819,/mQrhrBaaHvRfBQq0Px3HtVbH9iE.jpg,"Universal Pictures , Free Association , Trans-Radial Pictures",United States of America,2017-08-17,48453605,118,English,Released,See how the other half steals.,Logan Lucky,False,6.722,2995
False,/uK5Q69gshBK4GaT4EWPyvYydCgz.jpg,,135000,"Comedy , Drama , Family",http://www.LoganTheMovie.com,44010,tt1483010,en,Logan,A teen does everything he can to finish his younger brother's project when tragedy strikes.,4.503,/9Jhk48r4SRaUprLjaAnWeqfdWka.jpg,"Logan Films , Real Bean Entertainment",United States of America,2010-09-10,10474,94,English,Released,A Beacon of Light in a World of Selfishness,Logan,False,6.438,8
False,/hssP6kKDIrhYxj5833lLcpmCm6E.jpg,,9000000,"Action , Science Fiction",,10803,tt0074812,en,Logan's Run,"In the 23rd century, inhabitants of a domed city freely experience all of life's pleasures — but no one is allowed to live past 30. Citizens can try for a chance at being ""renewed"" in a civic ceremony on their 30th birthday. Escape is the only other option.",14.271,/v3ILN8ROPcrNRJ8S7GH24JyihH8.jpg,Metro-Goldwyn-Mayer,United States of America,1976-06-23,25000000,119,English,Released,The only thing you can’t have in Logan’s world is your 30th birthday. Unless you run away.,Logan's Run,False,6.62,744
False,,,3500000,"Drama , Thriller",,78286,tt1744793,en,The Kate Logan Affair,A young psychologically unstable young police woman named Kate Logan and a married Frenchman find themselves caught up in a dramatic twisted affair.,2.985,/uKO7avSmGg0NUTA9zCOH1i0xoiX.jpg,,Canada,2010-10-15,0,86,"English , Français",Released,,The Kate Logan Affair,False,5.5,15
False,/uuoHuUsIZXdcH3IT9u2Ei55LGsE.jpg,,10000000,"Comedy , Drama",https://a24films.com/films/the-disaster-artist,371638,tt3521126,en,The Disaster Artist,"An aspiring actor in Hollywood meets an enigmatic stranger by the name of Tommy Wiseau, the meeting leads the actor down a path nobody could have predicted; creating the worst movie ever made.",15.617,/jj84nF5vYRD0HUTowBKcrKk8hZP.jpg,"New Line Cinema , Rabbit Bandini Productions , Point Grey Pictures , Good Universe , RatPac Entertainment , Ramona Films",United States of America,2017-03-12,29820616,104,English,Released,"I did naaaht! Oh, hi Mark",The Disaster Artist,False,7.123,3140
False,/yir5430WblZSZuIMd9C6pIZerfA.jpg,Baby Driver Collection,34000000,"Action , Crime",http://www.babydriver-movie.com,339403,tt3890160,en,Baby Driver,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",58.716,/rmnQ9jKW72bHu8uKlMjPIb2VLMI.jpg,"Big Talk Productions , Working Title Films",United Kingdom,2017-06-28,226945087,113,English,Released,All you need is one killer track.,Baby Driver,False,7.457,13689
False,/2lh9LslP0zo0gMqptFPr2A3ZuKO.jpg,,50,"Animation , Action , Crime , Music",,910587,,en,Baby Driver Cartoon - Bellbottoms,"The first scene of Baby Driver, featuring Jon Spencer Blues Explosion's Bellbottoms song, but in cartoon, produced by Divan Braga. A parody.",1.144,/feS1fEqsCPAhazqxGVTg4E9fDzR.jpg,"Lunartic Productions , DIVAN",Brazil,,0,2,English,Released,"baby, driver, cartoon, divan, braga, baby driver, divan braga, heist, car, chase, music",Baby Driver Cartoon - Bellbottoms,True,9.3,3
False,/eJqtoQHWEcbtDUxnlDsR2U0E4hh.jpg,,11000000,Drama,https://www.itonyamovie.com,389015,tt5580036,en,"I, Tonya","Competitive ice skater Tonya Harding rises amongst the ranks at the U.S. Figure Skating Championships, but her future in the sport is thrown into doubt when her ex-husband intervenes.",27.573,/6gNXwSHxaksR1PjVZRqNapmkgj3.jpg,"LuckyChap Entertainment , Clubhouse Pictures",United States of America,2017-12-08,53939297,120,English,Released,Fitting in is overrated,"I, Tonya",False,7.514,4966
False,/2EzK2v1Z9wzDGP8ZpWzKi9tQX3y.jpg,,464229,"Drama , Romance",http://www.lesamoursimaginaires.com/,51241,tt1600524,fr,Les amours imaginaires,"Francis is a young gay man, Marie is a young straight woman and the two of them are best friends -- until the day the gorgeous Nicolas walks into a Montreal coffee shop. The two friends, instantly and equally infatuated, compete for Nicolas' indeterminate affections, a conflict that climaxes when the trio visit the vacation home of Nicolas' mother. The frothy comedy unfolds through narrative, fantasy sequences and confessional monologues.",8.797,/kBGbvzrP4lNV4BZc2wscmglNno2.jpg,"Téléfilm Canada , Canadian Film or Video Production Tax Credit (CPTC) , SODEC , Ici RDI , Mifilifilms","Canada , France",2010-10-09,62985,97,"English , Français",Released,,Heartbeats,False,7.185,917
False,/2ByWxoMbfE3pxztCJn5qTJ5Ui2Y.jpg,,10000000,"Drama , Comedy",http://ladybird.movie,391713,tt4925292,en,Lady Bird,"Lady Bird McPherson, a strong willed, deeply opinionated, artistic 17 year old comes of age in Sacramento. Her relationship with her mother and her upbringing are questioned and tested as she plans to head off to college.",35.601,/iySFtKLrWvVzXzlFj7x1zalxi5G.jpg,"Scott Rudin Productions , Entertainment 360 , IAC Films",United States of America,2017-09-01,78966486,94,English,Released,Fly Away Home.,Lady Bird,False,7.273,7292
